CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"Neutrals52x5.txt 6x6 Cnt260 DPI600 09-26-19  9-18PM 9800ABW_52x52"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED		"2019-10-06T11:05:14"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730	
END_DATA_FORMAT

NUMBER_OF_SETS	260
BEGIN_DATA
48	F3	    245.00  245.00  245.00   0.72529 0.74353 0.60830   89.09000 1.76000 0.52000   0.57130 0.60900 0.63540 0.65200 0.67670 0.70580 0.72210 0.73530 0.74890 0.75900 0.76480 0.76490 0.76120 0.75370 0.74430 0.73770 0.73490 0.72770 0.71950 0.72380 0.73090 0.74020 0.75060 0.76360 0.77750 0.79030 0.80330 0.81480 0.82270 0.82520 0.82560 0.82530 0.82730 0.83040 0.83280 0.83850
49	F4	     55.00   55.00   55.00   0.06979 0.06952 0.05302   31.70000 2.78000 2.14000   0.05340 0.05690 0.05940 0.06090 0.06180 0.06220 0.06250 0.06330 0.06460 0.06560 0.06650 0.06740 0.06830 0.06700 0.06530 0.06610 0.06710 0.06510 0.06410 0.06790 0.07230 0.07480 0.07560 0.07600 0.07700 0.07820 0.07990 0.08200 0.08400 0.08480 0.08500 0.08460 0.08500 0.08630 0.08940 0.09470
50	F5	    190.00  190.00  190.00   0.37933 0.37592 0.27005   67.72000 5.51000 6.52000   0.25420 0.27100 0.28280 0.29010 0.29940 0.30980 0.31610 0.32240 0.32930 0.33470 0.34140 0.35360 0.36430 0.36020 0.35130 0.35490 0.36110 0.34950 0.34240 0.36320 0.38990 0.40670 0.41520 0.42210 0.43030 0.43940 0.44980 0.46080 0.47000 0.47470 0.47580 0.47530 0.47670 0.48030 0.48920 0.50350
51	F6	     90.00   90.00   90.00   0.11118 0.10884 0.07848   39.38000 4.64000 4.20000   0.07640 0.08150 0.08500 0.08720 0.08960 0.09100 0.09180 0.09350 0.09550 0.09710 0.09900 0.10240 0.10470 0.10260 0.09940 0.10100 0.10350 0.09930 0.09700 0.10490 0.11500 0.12080 0.12300 0.12440 0.12660 0.12920 0.13270 0.13680 0.14060 0.14240 0.14310 0.14290 0.14310 0.14480 0.14920 0.15690
52	F7	     20.00   20.00   20.00   0.04866 0.04944 0.03984   26.58000 1.25000 0.58000   0.04040 0.04310 0.04500 0.04620 0.04710 0.04740 0.04730 0.04780 0.04880 0.04920 0.04930 0.04940 0.04930 0.04870 0.04800 0.04820 0.04850 0.04770 0.04750 0.04910 0.05040 0.05110 0.05130 0.05140 0.05180 0.05230 0.05310 0.05420 0.05500 0.05550 0.05530 0.05470 0.05520 0.05690 0.05830 0.06030
53	F8	    175.00  175.00  175.00   0.31168 0.30623 0.21388   62.19000 6.13000 7.29000   0.20300 0.21640 0.22580 0.23170 0.23790 0.24440 0.24900 0.25440 0.26010 0.26480 0.27140 0.28330 0.29360 0.29010 0.28160 0.28550 0.29190 0.28080 0.27410 0.29450 0.32120 0.33780 0.34540 0.35100 0.35810 0.36590 0.37530 0.38540 0.39430 0.39900 0.40040 0.40000 0.40060 0.40420 0.41320 0.42780
54	F9	    205.00  205.00  205.00   0.46080 0.46125 0.34232   73.63000 4.59000 5.37000   0.32260 0.34390 0.35880 0.36820 0.38010 0.39360 0.40180 0.40980 0.41840 0.42570 0.43260 0.44340 0.45290 0.44860 0.43920 0.44170 0.44710 0.43550 0.42810 0.44740 0.47180 0.48790 0.49700 0.50530 0.51500 0.52510 0.53630 0.54800 0.55750 0.56230 0.56320 0.56300 0.56430 0.56850 0.57670 0.58870
55	G1	    195.00  195.00  195.00   0.40732 0.40515 0.29431   69.83000 5.19000 6.16000   0.27820 0.29650 0.30940 0.31750 0.32760 0.33840 0.34480 0.35140 0.35890 0.36520 0.37200 0.38360 0.39400 0.39000 0.38110 0.38440 0.39040 0.37890 0.37190 0.39220 0.41830 0.43510 0.44370 0.45090 0.45960 0.46860 0.47920 0.49050 0.49970 0.50430 0.50550 0.50500 0.50630 0.51020 0.51890 0.53200
56	G2	    215.00  215.00  215.00   0.51712 0.52054 0.39727   77.31000 4.02000 4.14000   0.37330 0.39800 0.41520 0.42610 0.44130 0.45870 0.46870 0.47740 0.48660 0.49370 0.50040 0.50920 0.51650 0.51130 0.50180 0.50300 0.50700 0.49580 0.48820 0.50550 0.52760 0.54290 0.55220 0.56140 0.57170 0.58230 0.59410 0.60580 0.61500 0.61970 0.62040 0.61990 0.62140 0.62490 0.63250 0.64380
57	G3	    235.00  235.00  235.00   0.65011 0.66285 0.52720   85.14000 2.48000 2.13000   0.49670 0.52950 0.55240 0.56680 0.58720 0.61140 0.62450 0.63540 0.64690 0.65630 0.66350 0.66840 0.67020 0.66400 0.65490 0.65180 0.65220 0.64350 0.63590 0.64590 0.65920 0.67080 0.68070 0.69210 0.70430 0.71610 0.72850 0.73990 0.74790 0.75130 0.75180 0.75100 0.75320 0.75660 0.76070 0.76860
58	G4	    200.00  200.00  200.00   0.43120 0.43031 0.31614   71.58000 4.88000 5.74000   0.29590 0.31540 0.32910 0.33770 0.34990 0.36310 0.37080 0.37830 0.38640 0.39280 0.39970 0.41100 0.42080 0.41650 0.40740 0.41030 0.41590 0.40440 0.39710 0.41690 0.44210 0.45850 0.46730 0.47500 0.48410 0.49380 0.50460 0.51610 0.52560 0.53040 0.53150 0.53100 0.53240 0.53660 0.54430 0.55660
59	G5	    140.00  140.00  140.00   0.20710 0.20179 0.14055   52.04000 6.16000 6.45000   0.13560 0.14450 0.15080 0.15470 0.15800 0.16110 0.16370 0.16710 0.17080 0.17380 0.17810 0.18580 0.19230 0.18910 0.18290 0.18590 0.19090 0.18270 0.17820 0.19350 0.21370 0.22590 0.23110 0.23470 0.23940 0.24470 0.25140 0.25880 0.26560 0.26940 0.27060 0.27030 0.27020 0.27350 0.28070 0.29300
60	G6	     75.00   75.00   75.00   0.09209 0.09065 0.06664   36.11000 3.95000 3.40000   0.06640 0.07070 0.07380 0.07570 0.07680 0.07750 0.07820 0.07960 0.08110 0.08220 0.08370 0.08610 0.08780 0.08600 0.08360 0.08480 0.08660 0.08340 0.08170 0.08780 0.09530 0.09960 0.10120 0.10210 0.10380 0.10580 0.10840 0.11160 0.11440 0.11610 0.11650 0.11640 0.11650 0.11820 0.12270 0.12860
61	G7	    230.00  230.00  230.00   0.61097 0.62059 0.48868   82.94000 2.97000 2.64000   0.45860 0.48890 0.51010 0.52340 0.54270 0.56540 0.57830 0.58890 0.60000 0.60850 0.61490 0.62070 0.62440 0.61860 0.60930 0.60750 0.60900 0.59920 0.59150 0.60380 0.61990 0.63290 0.64290 0.65380 0.66580 0.67750 0.69020 0.70210 0.71090 0.71440 0.71540 0.71460 0.71680 0.72010 0.72570 0.73490
62	G8	    180.00  180.00  180.00   0.33550 0.33035 0.23206   64.19000 6.03000 7.23000   0.21960 0.23420 0.24430 0.25070 0.25830 0.26580 0.27060 0.27610 0.28230 0.28720 0.29390 0.30700 0.31770 0.31390 0.30500 0.30890 0.31540 0.30380 0.29690 0.31810 0.34570 0.36280 0.37080 0.37690 0.38440 0.39270 0.40230 0.41290 0.42210 0.42670 0.42790 0.42740 0.42860 0.43240 0.44090 0.45580
63	G9	     40.00   40.00   40.00   0.05828 0.05858 0.04600   29.05000 2.03000 1.28000   0.04590 0.04900 0.05110 0.05240 0.05370 0.05440 0.05460 0.05520 0.05630 0.05680 0.05690 0.05790 0.05800 0.05690 0.05600 0.05640 0.05700 0.05560 0.05500 0.05760 0.06040 0.06190 0.06230 0.06260 0.06310 0.06400 0.06520 0.06680 0.06820 0.06870 0.06870 0.06840 0.06840 0.06910 0.07140 0.07480
64	H1	     95.00   95.00   95.00   0.11823 0.11558 0.08303   40.50000 4.85000 4.40000   0.08120 0.08660 0.09040 0.09270 0.09460 0.09590 0.09700 0.09890 0.10120 0.10270 0.10490 0.10850 0.11110 0.10880 0.10530 0.10710 0.10980 0.10520 0.10270 0.11120 0.12210 0.12850 0.13100 0.13260 0.13490 0.13790 0.14170 0.14610 0.15030 0.15250 0.15340 0.15340 0.15350 0.15550 0.16020 0.16780
65	H2	     25.00   25.00   25.00   0.05105 0.05173 0.04132   27.22000 1.44000 0.80000   0.04270 0.04550 0.04750 0.04870 0.04930 0.04940 0.04930 0.04970 0.05030 0.05060 0.05100 0.05130 0.05140 0.05070 0.05000 0.05030 0.05070 0.04970 0.04940 0.05130 0.05300 0.05380 0.05400 0.05410 0.05460 0.05510 0.05610 0.05730 0.05820 0.05850 0.05840 0.05830 0.05840 0.05940 0.06110 0.06390
66	H3	    255.00  255.00  255.00   0.80015 0.82496 0.69107   92.79000 0.92000 -0.94000   0.65370 0.69690 0.72710 0.74610 0.77430 0.80710 0.82360 0.83630 0.85010 0.86130 0.86660 0.86250 0.85380 0.84490 0.83520 0.82490 0.81910 0.81360 0.80500 0.80360 0.80460 0.81110 0.82100 0.83420 0.84770 0.85990 0.87190 0.88200 0.88830 0.88990 0.88950 0.88890 0.89010 0.89230 0.89350 0.89590
67	H4	    230.00  230.00  230.00   0.61261 0.62254 0.48951   83.05000 2.91000 2.73000   0.46050 0.49100 0.51230 0.52560 0.54480 0.56690 0.57880 0.58920 0.60050 0.60930 0.61650 0.62310 0.62660 0.62060 0.61120 0.60950 0.61100 0.60130 0.59350 0.60600 0.62210 0.63500 0.64480 0.65560 0.66750 0.67900 0.69130 0.70300 0.71160 0.71520 0.71590 0.71510 0.71730 0.72070 0.72580 0.73430
68	H5	     80.00   80.00   80.00   0.09754 0.09576 0.06998   37.07000 4.22000 3.63000   0.06900 0.07360 0.07680 0.07880 0.08010 0.08120 0.08200 0.08350 0.08530 0.08640 0.08830 0.09070 0.09240 0.09060 0.08790 0.08920 0.09130 0.08780 0.08590 0.09260 0.10090 0.10570 0.10750 0.10860 0.11030 0.11260 0.11540 0.11880 0.12200 0.12370 0.12420 0.12410 0.12420 0.12550 0.13000 0.13570
69	H6	     75.00   75.00   75.00   0.09154 0.09016 0.06630   36.02000 3.89000 3.38000   0.06580 0.07010 0.07310 0.07510 0.07650 0.07730 0.07790 0.07910 0.08060 0.08190 0.08320 0.08590 0.08760 0.08570 0.08320 0.08440 0.08620 0.08300 0.08120 0.08730 0.09480 0.09910 0.10060 0.10150 0.10320 0.10510 0.10770 0.11080 0.11330 0.11500 0.11530 0.11460 0.11470 0.11660 0.12060 0.12650
70	H7	    105.00  105.00  105.00   0.13328 0.12996 0.09190   42.76000 5.26000 5.08000   0.08920 0.09510 0.09920 0.10180 0.10370 0.10550 0.10700 0.10930 0.11190 0.11400 0.11640 0.12120 0.12430 0.12190 0.11780 0.11990 0.12310 0.11780 0.11490 0.12490 0.13770 0.14520 0.14820 0.15010 0.15300 0.15650 0.16090 0.16620 0.17110 0.17370 0.17450 0.17510 0.17500 0.17680 0.18220 0.19080
71	H8	      5.00    5.00    5.00   0.04230 0.04350 0.03577   24.80000 0.50000 0.08000   0.03740 0.03990 0.04160 0.04270 0.04310 0.04300 0.04270 0.04300 0.04350 0.04400 0.04440 0.04380 0.04350 0.04330 0.04310 0.04310 0.04310 0.04290 0.04280 0.04340 0.04360 0.04380 0.04390 0.04400 0.04430 0.04460 0.04520 0.04570 0.04600 0.04630 0.04630 0.04620 0.04680 0.04710 0.04830 0.04890
72	H9	    165.00  165.00  165.00   0.27780 0.27218 0.18979   59.18000 6.20000 7.08000   0.18180 0.19380 0.20230 0.20750 0.21210 0.21720 0.22100 0.22560 0.23070 0.23470 0.24050 0.25130 0.26060 0.25690 0.24890 0.25270 0.25880 0.24830 0.24240 0.26160 0.28670 0.30190 0.30880 0.31360 0.31980 0.32680 0.33520 0.34450 0.35290 0.35720 0.35840 0.35810 0.35860 0.36230 0.37130 0.38510
73	I1	    130.00  130.00  130.00   0.18160 0.17705 0.12327   49.14000 5.85000 6.18000   0.11910 0.12690 0.13240 0.13590 0.13890 0.14150 0.14340 0.14640 0.14970 0.15240 0.15650 0.16310 0.16890 0.16610 0.16050 0.16320 0.16760 0.16030 0.15620 0.16990 0.18760 0.19830 0.20270 0.20550 0.20960 0.21430 0.22010 0.22690 0.23310 0.23650 0.23750 0.23700 0.23760 0.24020 0.24710 0.25780
74	I2	    120.00  120.00  120.00   0.16005 0.15586 0.10895   46.43000 5.71000 5.79000   0.10560 0.11260 0.11740 0.12050 0.12290 0.12500 0.12680 0.12950 0.13230 0.13490 0.13840 0.14410 0.14860 0.14590 0.14090 0.14350 0.14750 0.14100 0.13740 0.14950 0.16520 0.17460 0.17850 0.18110 0.18470 0.18890 0.19410 0.20020 0.20590 0.20910 0.21010 0.21030 0.21070 0.21240 0.21880 0.22830
75	I3	    170.00  170.00  170.00   0.29694 0.29138 0.20308   60.90000 6.17000 7.26000   0.19320 0.20600 0.21490 0.22050 0.22600 0.23230 0.23650 0.24140 0.24690 0.25140 0.25740 0.26890 0.27910 0.27570 0.26740 0.27110 0.27730 0.26660 0.26030 0.28010 0.30610 0.32220 0.32960 0.33490 0.34150 0.34910 0.35790 0.36800 0.37660 0.38110 0.38250 0.38230 0.38270 0.38570 0.39530 0.40990
76	I4	    140.00  140.00  140.00   0.20717 0.20192 0.14025   52.05000 6.14000 6.55000   0.13440 0.14330 0.14950 0.15340 0.15730 0.16070 0.16320 0.16660 0.17050 0.17350 0.17790 0.18570 0.19240 0.18930 0.18310 0.18610 0.19100 0.18290 0.17830 0.19370 0.21380 0.22590 0.23120 0.23480 0.23960 0.24500 0.25170 0.25910 0.26590 0.26960 0.27110 0.27090 0.27100 0.27420 0.28160 0.29310
77	I5	     20.00   20.00   20.00   0.04849 0.04934 0.03969   26.54000 1.17000 0.62000   0.04130 0.04410 0.04600 0.04720 0.04760 0.04740 0.04720 0.04770 0.04830 0.04880 0.04890 0.04910 0.04920 0.04860 0.04810 0.04830 0.04850 0.04770 0.04750 0.04900 0.05030 0.05090 0.05100 0.05110 0.05160 0.05200 0.05290 0.05400 0.05480 0.05510 0.05510 0.05480 0.05490 0.05610 0.05790 0.06050
78	I6	     40.00   40.00   40.00   0.05874 0.05905 0.04619   29.17000 2.03000 1.38000   0.04720 0.05030 0.05250 0.05390 0.05440 0.05470 0.05490 0.05550 0.05640 0.05670 0.05700 0.05800 0.05850 0.05740 0.05640 0.05680 0.05760 0.05610 0.05550 0.05810 0.06090 0.06240 0.06280 0.06310 0.06370 0.06460 0.06580 0.06740 0.06870 0.06930 0.06920 0.06890 0.06870 0.06980 0.07230 0.07590
79	I7	    185.00  185.00  185.00   0.35393 0.34960 0.24840   65.72000 5.77000 6.86000   0.23520 0.25080 0.26170 0.26850 0.27610 0.28450 0.28990 0.29600 0.30250 0.30790 0.31480 0.32680 0.33740 0.33360 0.32460 0.32830 0.33490 0.32320 0.31640 0.33720 0.36420 0.38100 0.38920 0.39570 0.40360 0.41220 0.42210 0.43270 0.44200 0.44660 0.44790 0.44800 0.44860 0.45230 0.46150 0.47490
80	I8	    150.00  150.00  150.00   0.23320 0.22778 0.15929   54.84000 6.16000 6.56000   0.15290 0.16300 0.17010 0.17450 0.17830 0.18260 0.18550 0.18940 0.19380 0.19720 0.20200 0.21020 0.21770 0.21430 0.20740 0.21060 0.21590 0.20700 0.20190 0.21870 0.24060 0.25390 0.25960 0.26360 0.26890 0.27480 0.28200 0.29030 0.29760 0.30150 0.30260 0.30250 0.30280 0.30610 0.31420 0.32650
81	I9	     80.00   80.00   80.00   0.09901 0.09723 0.07127   37.34000 4.22000 3.56000   0.07040 0.07500 0.07830 0.08030 0.08220 0.08290 0.08350 0.08500 0.08680 0.08830 0.08960 0.09200 0.09390 0.09210 0.08940 0.09060 0.09270 0.08910 0.08720 0.09400 0.10240 0.10720 0.10900 0.11010 0.11190 0.11420 0.11710 0.12060 0.12370 0.12540 0.12610 0.12590 0.12610 0.12820 0.13220 0.13800
82	J1	     65.00   65.00   65.00   0.07931 0.07848 0.05864   33.66000 3.38000 2.79000   0.05980 0.06370 0.06650 0.06820 0.06840 0.06840 0.06880 0.07000 0.07140 0.07250 0.07360 0.07540 0.07640 0.07490 0.07300 0.07390 0.07540 0.07280 0.07140 0.07630 0.08210 0.08540 0.08660 0.08730 0.08850 0.09010 0.09230 0.09480 0.09720 0.09850 0.09870 0.09820 0.09820 0.09980 0.10340 0.10900
83	J2	    185.00  185.00  185.00   0.35413 0.34984 0.24767   65.74000 5.76000 7.02000   0.23410 0.24950 0.26040 0.26710 0.27510 0.28350 0.28900 0.29500 0.30160 0.30670 0.31390 0.32650 0.33750 0.33380 0.32480 0.32860 0.33500 0.32350 0.31650 0.33750 0.36460 0.38140 0.38970 0.39610 0.40410 0.41270 0.42270 0.43340 0.44250 0.44730 0.44840 0.44810 0.44920 0.45330 0.46200 0.47620
84	J3	    110.00  110.00  110.00   0.14290 0.13909 0.09825   44.10000 5.54000 5.23000   0.09570 0.10200 0.10640 0.10920 0.11140 0.11310 0.11460 0.11680 0.11950 0.12170 0.12430 0.12920 0.13300 0.13020 0.12580 0.12810 0.13160 0.12580 0.12250 0.13340 0.14750 0.15590 0.15930 0.16140 0.16450 0.16820 0.17280 0.17840 0.18360 0.18650 0.18730 0.18740 0.18780 0.18900 0.19530 0.20370
85	J4	    250.00  250.00  250.00   0.76340 0.78477 0.65008   91.00000 1.36000 -0.24000   0.61100 0.65140 0.67960 0.69730 0.72430 0.75650 0.77370 0.78680 0.80030 0.81070 0.81570 0.81390 0.80750 0.79920 0.78970 0.78140 0.77730 0.77120 0.76300 0.76440 0.76850 0.77670 0.78680 0.79970 0.81320 0.82550 0.83820 0.84910 0.85620 0.85840 0.85830 0.85780 0.85990 0.86320 0.86450 0.86770
86	J5	    145.00  145.00  145.00   0.21840 0.21323 0.14754   53.30000 6.08000 6.81000   0.14080 0.15020 0.15670 0.16080 0.16480 0.16870 0.17140 0.17510 0.17910 0.18290 0.18770 0.19580 0.20320 0.20010 0.19370 0.19690 0.20210 0.19360 0.18870 0.20470 0.22550 0.23800 0.24350 0.24730 0.25240 0.25820 0.26520 0.27300 0.28010 0.28390 0.28520 0.28500 0.28550 0.28850 0.29650 0.30790
87	J6	      0.00    0.00    0.00   0.04041 0.04168 0.03436   24.22000 0.32000 0.02000   0.03580 0.03810 0.03980 0.04080 0.04120 0.04150 0.04130 0.04150 0.04170 0.04190 0.04230 0.04210 0.04180 0.04180 0.04160 0.04150 0.04140 0.04130 0.04120 0.04150 0.04160 0.04180 0.04180 0.04200 0.04220 0.04250 0.04300 0.04340 0.04370 0.04380 0.04360 0.04380 0.04420 0.04460 0.04550 0.04600
88	J7	     75.00   75.00   75.00   0.09243 0.09103 0.06686   36.18000 3.91000 3.42000   0.06530 0.06960 0.07260 0.07450 0.07660 0.07780 0.07840 0.07970 0.08140 0.08270 0.08430 0.08670 0.08810 0.08640 0.08400 0.08510 0.08700 0.08380 0.08210 0.08810 0.09560 0.09990 0.10150 0.10250 0.10420 0.10620 0.10890 0.11210 0.11490 0.11650 0.11690 0.11640 0.11680 0.11860 0.12290 0.12860
89	J8	     45.00   45.00   45.00   0.06150 0.06163 0.04770   29.82000 2.28000 1.67000   0.04870 0.05190 0.05420 0.05560 0.05630 0.05640 0.05650 0.05710 0.05800 0.05870 0.05940 0.06050 0.06080 0.05980 0.05850 0.05910 0.05980 0.05820 0.05740 0.06040 0.06380 0.06560 0.06610 0.06640 0.06720 0.06810 0.06950 0.07130 0.07280 0.07350 0.07350 0.07300 0.07330 0.07480 0.07740 0.08160
90	J9	    160.00  160.00  160.00   0.26228 0.25663 0.17846   57.72000 6.23000 7.05000   0.17030 0.18160 0.18950 0.19440 0.19950 0.20470 0.20800 0.21230 0.21690 0.22030 0.22580 0.23640 0.24510 0.24180 0.23420 0.23780 0.24370 0.23380 0.22820 0.24650 0.27060 0.28530 0.29190 0.29660 0.30250 0.30910 0.31700 0.32600 0.33380 0.33810 0.33960 0.33940 0.33970 0.34270 0.35140 0.36460
91	K1	    130.00  130.00  130.00   0.18185 0.17740 0.12302   49.18000 5.79000 6.33000   0.11730 0.12510 0.13050 0.13390 0.13720 0.14050 0.14280 0.14600 0.14940 0.15270 0.15690 0.16330 0.16920 0.16640 0.16080 0.16360 0.16810 0.16080 0.15670 0.17030 0.18790 0.19840 0.20270 0.20580 0.21010 0.21490 0.22080 0.22770 0.23380 0.23750 0.23840 0.23830 0.23880 0.24160 0.24800 0.25850
92	K2	    160.00  160.00  160.00   0.26207 0.25660 0.17777   57.71000 6.15000 7.20000   0.16940 0.18060 0.18850 0.19340 0.19820 0.20350 0.20690 0.21120 0.21600 0.21960 0.22540 0.23620 0.24530 0.24180 0.23430 0.23790 0.24370 0.23390 0.22820 0.24660 0.27060 0.28530 0.29180 0.29640 0.30220 0.30880 0.31680 0.32570 0.33350 0.33780 0.33890 0.33850 0.33890 0.34210 0.35040 0.36370
93	K3	    170.00  170.00  170.00   0.29786 0.29222 0.20399   60.98000 6.20000 7.20000   0.19470 0.20750 0.21650 0.22220 0.22770 0.23380 0.23790 0.24260 0.24790 0.25230 0.25820 0.26970 0.27970 0.27630 0.26800 0.27180 0.27810 0.26730 0.26100 0.28110 0.30720 0.32330 0.33070 0.33590 0.34250 0.34990 0.35870 0.36850 0.37710 0.38160 0.38290 0.38240 0.38320 0.38570 0.39500 0.40940
94	K4	    120.00  120.00  120.00   0.15888 0.15478 0.10812   46.28000 5.66000 5.80000   0.10440 0.11130 0.11610 0.11920 0.12180 0.12400 0.12570 0.12840 0.13130 0.13400 0.13740 0.14310 0.14760 0.14500 0.14000 0.14250 0.14650 0.14010 0.13650 0.14860 0.16410 0.17340 0.17720 0.17970 0.18330 0.18750 0.19270 0.19870 0.20430 0.20760 0.20850 0.20830 0.20840 0.21080 0.21720 0.22690
95	K5	    115.00  115.00  115.00   0.15237 0.14820 0.10459   45.39000 5.72000 5.38000   0.10170 0.10850 0.11320 0.11610 0.11840 0.12030 0.12190 0.12440 0.12740 0.12940 0.13230 0.13750 0.14150 0.13870 0.13400 0.13630 0.14010 0.13390 0.13040 0.14210 0.15720 0.16620 0.16980 0.17220 0.17560 0.17970 0.18470 0.19060 0.19610 0.19880 0.19990 0.19990 0.20010 0.20230 0.20820 0.21800
96	K6	      0.00    0.00    0.00   0.04112 0.04237 0.03497   24.44000 0.39000 -0.01000   0.03730 0.03970 0.04150 0.04250 0.04270 0.04210 0.04190 0.04210 0.04260 0.04280 0.04290 0.04270 0.04250 0.04230 0.04220 0.04210 0.04210 0.04190 0.04190 0.04220 0.04230 0.04250 0.04250 0.04270 0.04300 0.04330 0.04380 0.04430 0.04460 0.04460 0.04480 0.04510 0.04520 0.04620 0.04710 0.04830
97	K7	    110.00  110.00  110.00   0.14273 0.13890 0.09780   44.08000 5.55000 5.34000   0.09560 0.10190 0.10630 0.10910 0.11090 0.11270 0.11410 0.11630 0.11890 0.12070 0.12360 0.12900 0.13270 0.13010 0.12570 0.12790 0.13140 0.12560 0.12230 0.13320 0.14730 0.15570 0.15910 0.16140 0.16450 0.16830 0.17290 0.17860 0.18360 0.18640 0.18750 0.18750 0.18780 0.19000 0.19560 0.20520
98	K8	     50.00   50.00   50.00   0.06564 0.06562 0.05032   30.79000 2.49000 1.95000   0.05090 0.05420 0.05660 0.05810 0.05890 0.05930 0.05940 0.06020 0.06120 0.06210 0.06280 0.06400 0.06460 0.06340 0.06200 0.06260 0.06360 0.06180 0.06090 0.06420 0.06810 0.07010 0.07070 0.07110 0.07200 0.07310 0.07470 0.07650 0.07850 0.07930 0.07930 0.07910 0.07920 0.08050 0.08390 0.08860
99	K9	    135.00  135.00  135.00   0.19515 0.19018 0.13191   50.71000 6.02000 6.47000   0.12650 0.13480 0.14070 0.14430 0.14820 0.15110 0.15320 0.15650 0.16010 0.16360 0.16780 0.17510 0.18110 0.17810 0.17230 0.17520 0.17990 0.17220 0.16780 0.18240 0.20150 0.21300 0.21790 0.22110 0.22560 0.23080 0.23700 0.24430 0.25090 0.25440 0.25570 0.25550 0.25580 0.25910 0.26610 0.27730
100	L1	      225.00  225.00  225.00   0.58038 0.58718 0.45720   81.14000 3.47000 3.21000   0.43010 0.45850 0.47840 0.49090 0.50810 0.52860 0.54070 0.55060 0.56080 0.56880 0.57520 0.58220 0.58740 0.58170 0.57200 0.57150 0.57430 0.56370 0.55590 0.57100 0.59020 0.60450 0.61440 0.62480 0.63640 0.64770 0.65990 0.67160 0.68050 0.68440 0.68540 0.68440 0.68630 0.69020 0.69610 0.70560
101	L2	       10.00   10.00   10.00   0.04369 0.04484 0.03658   25.21000 0.62000 0.27000   0.03730 0.03980 0.04150 0.04260 0.04360 0.04390 0.04370 0.04400 0.04460 0.04490 0.04520 0.04510 0.04500 0.04450 0.04430 0.04430 0.04430 0.04390 0.04390 0.04470 0.04520 0.04540 0.04540 0.04560 0.04590 0.04630 0.04690 0.04770 0.04830 0.04840 0.04830 0.04790 0.04840 0.04940 0.05050 0.05200
102	L3	      100.00  100.00  100.00   0.12620 0.12316 0.08775   41.71000 5.09000 4.76000   0.08500 0.09060 0.09450 0.09700 0.09960 0.10130 0.10260 0.10460 0.10660 0.10860 0.11100 0.11480 0.11810 0.11570 0.11190 0.11380 0.11680 0.11180 0.10900 0.11840 0.13040 0.13740 0.14020 0.14190 0.14450 0.14770 0.15170 0.15660 0.16120 0.16370 0.16470 0.16470 0.16500 0.16690 0.17190 0.18010
103	L4	      125.00  125.00  125.00   0.17215 0.16779 0.11714   47.98000 5.77000 5.98000   0.11280 0.12020 0.12550 0.12870 0.13170 0.13430 0.13620 0.13920 0.14240 0.14510 0.14870 0.15510 0.16020 0.15730 0.15190 0.15470 0.15890 0.15200 0.14800 0.16100 0.17790 0.18790 0.19200 0.19480 0.19860 0.20310 0.20860 0.21510 0.22110 0.22440 0.22550 0.22520 0.22590 0.22830 0.23420 0.24480
104	L5	      155.00  155.00  155.00   0.24565 0.24019 0.16665   56.11000 6.16000 6.98000   0.15770 0.16810 0.17540 0.18000 0.18520 0.19060 0.19400 0.19820 0.20260 0.20630 0.21150 0.22100 0.22930 0.22590 0.21880 0.22230 0.22790 0.21850 0.21320 0.23070 0.25360 0.26750 0.27370 0.27790 0.28340 0.28970 0.29730 0.30580 0.31350 0.31760 0.31880 0.31850 0.31880 0.32190 0.33050 0.34200
